Choice_1,Choice_2,Choice_3,Choice_4,Choice_5,count
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Scott M. Stringer,Zellnor Myrie,4
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Scott M. Stringer,Zohran Kwame Mamdani,14
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Scott M. Stringer,overvote,1
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Scott M. Stringer,skipped,7
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Selma K. Bartholomew,Brad Lander,1
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Selma K. Bartholomew,Michael Blake,2
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Selma K. Bartholomew,Paperboy Love Prince,2
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Selma K. Bartholomew,Scott M. Stringer,5
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Selma K. Bartholomew,Whitney R. Tilson,4
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Selma K. Bartholomew,Zellnor Myrie,2
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Selma K. Bartholomew,Zohran Kwame Mamdani,5
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Selma K. Bartholomew,skipped,3
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Whitney R. Tilson,Brad Lander,5
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Whitney R. Tilson,Jessica Ramos,1
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Whitney R. Tilson,Michael Blake,33
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Whitney R. Tilson,Paperboy Love Prince,3
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Whitney R. Tilson,Scott M. Stringer,5
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Whitney R. Tilson,Selma K. Bartholomew,8
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Whitney R. Tilson,Zellnor Myrie,4
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Whitney R. Tilson,Zohran Kwame Mamdani,6
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Whitney R. Tilson,overvote,2
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Whitney R. Tilson,skipped,8
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Zellnor Myrie,Brad Lander,2
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Zellnor Myrie,Michael Blake,8
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Zellnor Myrie,Paperboy Love Prince,2
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Zellnor Myrie,Scott M. Stringer,5
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Zellnor Myrie,Selma K. Bartholomew,2
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Zellnor Myrie,Whitney R. Tilson,2
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Zellnor Myrie,Zohran Kwame Mamdani,4
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Zellnor Myrie,skipped,4
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Zohran Kwame Mamdani,Brad Lander,5
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Zohran Kwame Mamdani,Michael Blake,10
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Zohran Kwame Mamdani,Paperboy Love Prince,2
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Zohran Kwame Mamdani,Scott M. Stringer,7
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Zohran Kwame Mamdani,Selma K. Bartholomew,4
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Zohran Kwame Mamdani,Whitney R. Tilson,7
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Zohran Kwame Mamdani,Zellnor Myrie,6
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,Zohran Kwame Mamdani,skipped,4
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,overvote,overvote,2
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,overvote,skipped,1
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,skipped,Brad Lander,3
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,skipped,Michael Blake,1
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,skipped,Scott M. Stringer,1
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,skipped,overvote,1
Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,skipped,skipped,82
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Adrienne E. Adams,Andrew M. Cuomo,3
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Adrienne E. Adams,Scott M. Stringer,2
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Adrienne E. Adams,skipped,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Brad Lander,Jessica Ramos,6
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Brad Lander,Paperboy Love Prince,9
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Brad Lander,Scott M. Stringer,42
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Brad Lander,Selma K. Bartholomew,4
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Brad Lander,Whitney R. Tilson,4
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Brad Lander,Zellnor Myrie,11
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Brad Lander,Zohran Kwame Mamdani,22
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Brad Lander,skipped,23
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Jessica Ramos,Brad Lander,5
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Jessica Ramos,Jessica Ramos,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Jessica Ramos,Michael Blake,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Jessica Ramos,Paperboy Love Prince,2
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Jessica Ramos,Scott M. Stringer,6
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Jessica Ramos,Selma K. Bartholomew,6
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Jessica Ramos,Whitney R. Tilson,2
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Jessica Ramos,Write-in,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Jessica Ramos,Zellnor Myrie,3
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Jessica Ramos,Zohran Kwame Mamdani,8
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Jessica Ramos,skipped,3
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Paperboy Love Prince,Jessica Ramos,2
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Paperboy Love Prince,Scott M. Stringer,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Paperboy Love Prince,Selma K. Bartholomew,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Paperboy Love Prince,Whitney R. Tilson,5
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Paperboy Love Prince,Write-in,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Paperboy Love Prince,Zohran Kwame Mamdani,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Paperboy Love Prince,skipped,3
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Scott M. Stringer,Brad Lander,25
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Scott M. Stringer,Jessica Ramos,17
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Scott M. Stringer,Paperboy Love Prince,4
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Scott M. Stringer,Selma K. Bartholomew,7
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Scott M. Stringer,Whitney R. Tilson,7
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Scott M. Stringer,Zellnor Myrie,20
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Scott M. Stringer,Zohran Kwame Mamdani,21
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Scott M. Stringer,skipped,20
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Selma K. Bartholomew,Andrew M. Cuomo,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Selma K. Bartholomew,Brad Lander,3
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Selma K. Bartholomew,Jessica Ramos,5
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Selma K. Bartholomew,Michael Blake,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Selma K. Bartholomew,Paperboy Love Prince,4
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Selma K. Bartholomew,Scott M. Stringer,2
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Selma K. Bartholomew,Whitney R. Tilson,2
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Selma K. Bartholomew,Write-in,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Selma K. Bartholomew,Zellnor Myrie,4
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Selma K. Bartholomew,Zohran Kwame Mamdani,8
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Selma K. Bartholomew,skipped,4
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Whitney R. Tilson,Brad Lander,2
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Whitney R. Tilson,Jessica Ramos,5
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Whitney R. Tilson,Paperboy Love Prince,2
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Whitney R. Tilson,Scott M. Stringer,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Whitney R. Tilson,Selma K. Bartholomew,3
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Whitney R. Tilson,Whitney R. Tilson,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Whitney R. Tilson,Zellnor Myrie,2
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Write-in,Jessica Ramos,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Write-in,Selma K. Bartholomew,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zellnor Myrie,Brad Lander,13
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zellnor Myrie,Jessica Ramos,4
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zellnor Myrie,Paperboy Love Prince,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zellnor Myrie,Scott M. Stringer,11
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zellnor Myrie,Selma K. Bartholomew,6
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zellnor Myrie,Whitney R. Tilson,3
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zellnor Myrie,Zohran Kwame Mamdani,10
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zellnor Myrie,skipped,9
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zohran Kwame Mamdani,Andrew M. Cuomo,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zohran Kwame Mamdani,Brad Lander,13
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zohran Kwame Mamdani,Jessica Ramos,7
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zohran Kwame Mamdani,Michael Blake,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zohran Kwame Mamdani,Paperboy Love Prince,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zohran Kwame Mamdani,Scott M. Stringer,20
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zohran Kwame Mamdani,Selma K. Bartholomew,6
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zohran Kwame Mamdani,Whitney R. Tilson,2
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zohran Kwame Mamdani,Zellnor Myrie,4
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,Zohran Kwame Mamdani,skipped,8
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,overvote,overvote,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,overvote,skipped,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,skipped,Scott M. Stringer,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,skipped,Selma K. Bartholomew,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,skipped,Zohran Kwame Mamdani,2
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,skipped,overvote,1
Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,skipped,skipped,122
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Brad Lander,Jessica Ramos,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Brad Lander,Scott M. Stringer,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Brad Lander,Zohran Kwame Mamdani,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Brad Lander,skipped,2
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Jessica Ramos,Scott M. Stringer,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Jessica Ramos,Selma K. Bartholomew,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Jessica Ramos,Whitney R. Tilson,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Jessica Ramos,Zellnor Myrie,3
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Jessica Ramos,Zohran Kwame Mamdani,3
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Jessica Ramos,skipped,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Michael Blake,Scott M. Stringer,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Michael Blake,Whitney R. Tilson,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Michael Blake,skipped,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Scott M. Stringer,Brad Lander,3
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Scott M. Stringer,Michael Blake,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Scott M. Stringer,Selma K. Bartholomew,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Scott M. Stringer,Zellnor Myrie,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Selma K. Bartholomew,Brad Lander,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Selma K. Bartholomew,Jessica Ramos,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Selma K. Bartholomew,Scott M. Stringer,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Selma K. Bartholomew,Zellnor Myrie,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Selma K. Bartholomew,Zohran Kwame Mamdani,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Whitney R. Tilson,Brad Lander,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Whitney R. Tilson,Jessica Ramos,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Whitney R. Tilson,Selma K. Bartholomew,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Write-in,Whitney R. Tilson,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Zellnor Myrie,Jessica Ramos,3
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Zellnor Myrie,Michael Blake,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Zellnor Myrie,Zohran Kwame Mamdani,3
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Zohran Kwame Mamdani,Brad Lander,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Zohran Kwame Mamdani,Jessica Ramos,3
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Zohran Kwame Mamdani,Scott M. Stringer,2
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Zohran Kwame Mamdani,Selma K. Bartholomew,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Zohran Kwame Mamdani,Whitney R. Tilson,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Zohran Kwame Mamdani,Zellnor Myrie,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,Zohran Kwame Mamdani,skipped,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,overvote,Zohran Kwame Mamdani,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,skipped,Zohran Kwame Mamdani,1
Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,skipped,skipped,15
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Adrienne E. Adams,Adrienne E. Adams,2
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Adrienne E. Adams,Andrew M. Cuomo,2
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Adrienne E. Adams,Brad Lander,1
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Adrienne E. Adams,Michael Blake,1
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Adrienne E. Adams,Scott M. Stringer,1
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Andrew M. Cuomo,Zohran Kwame Mamdani,1
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Brad Lander,Adrienne E. Adams,1
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Brad Lander,Jessica Ramos,54
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Brad Lander,Michael Blake,43
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Brad Lander,Paperboy Love Prince,10
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Brad Lander,Scott M. Stringer,2
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Brad Lander,Selma K. Bartholomew,10
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Brad Lander,Whitney R. Tilson,21
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Brad Lander,Write-in,2
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Brad Lander,Zellnor Myrie,40
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Brad Lander,Zohran Kwame Mamdani,96
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Brad Lander,skipped,99
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Jessica Ramos,Brad Lander,27
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Jessica Ramos,Michael Blake,22
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Jessica Ramos,Paperboy Love Prince,3
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Jessica Ramos,Selma K. Bartholomew,8
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Jessica Ramos,Whitney R. Tilson,12
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Jessica Ramos,Write-in,1
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Jessica Ramos,Zellnor Myrie,3
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Jessica Ramos,Zohran Kwame Mamdani,6
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Jessica Ramos,overvote,1
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Jessica Ramos,skipped,10
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Michael Blake,Brad Lander,49
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Michael Blake,Jessica Ramos,20
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Michael Blake,Paperboy Love Prince,1
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Michael Blake,Selma K. Bartholomew,4
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Michael Blake,Whitney R. Tilson,6
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Michael Blake,Zellnor Myrie,12
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Michael Blake,Zohran Kwame Mamdani,15
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Michael Blake,skipped,20
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Paperboy Love Prince,Brad Lander,2
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Paperboy Love Prince,Jessica Ramos,2
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Paperboy Love Prince,Michael Blake,2
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Paperboy Love Prince,Selma K. Bartholomew,1
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Paperboy Love Prince,Zohran Kwame Mamdani,2
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Paperboy Love Prince,skipped,4
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Scott M. Stringer,Jessica Ramos,1
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Selma K. Bartholomew,Brad Lander,6
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Selma K. Bartholomew,Jessica Ramos,5
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Selma K. Bartholomew,Michael Blake,9
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Selma K. Bartholomew,Whitney R. Tilson,4
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Selma K. Bartholomew,Zellnor Myrie,4
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Selma K. Bartholomew,Zohran Kwame Mamdani,9
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Selma K. Bartholomew,skipped,3
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Whitney R. Tilson,Brad Lander,17
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Whitney R. Tilson,Jessica Ramos,8
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Whitney R. Tilson,Michael Blake,5
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Whitney R. Tilson,Paperboy Love Prince,2
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Whitney R. Tilson,Selma K. Bartholomew,5
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Whitney R. Tilson,Zellnor Myrie,3
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Whitney R. Tilson,Zohran Kwame Mamdani,7
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Whitney R. Tilson,skipped,11
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Write-in,skipped,2
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zellnor Myrie,Brad Lander,21
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zellnor Myrie,Jessica Ramos,11
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zellnor Myrie,Michael Blake,12
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zellnor Myrie,Paperboy Love Prince,2
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zellnor Myrie,Selma K. Bartholomew,4
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zellnor Myrie,Whitney R. Tilson,15
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zellnor Myrie,Zohran Kwame Mamdani,10
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zellnor Myrie,skipped,20
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zohran Kwame Mamdani,Adrienne E. Adams,1
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zohran Kwame Mamdani,Brad Lander,46
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zohran Kwame Mamdani,Jessica Ramos,23
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zohran Kwame Mamdani,Michael Blake,16
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zohran Kwame Mamdani,Paperboy Love Prince,8
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zohran Kwame Mamdani,Scott M. Stringer,1
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zohran Kwame Mamdani,Selma K. Bartholomew,7
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zohran Kwame Mamdani,Whitney R. Tilson,6
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zohran Kwame Mamdani,Write-in,1
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zohran Kwame Mamdani,Zellnor Myrie,19
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zohran Kwame Mamdani,Zohran Kwame Mamdani,1
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,Zohran Kwame Mamdani,skipped,25
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,skipped,Brad Lander,2
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,skipped,Jessica Ramos,1
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,skipped,Michael Blake,2
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,skipped,Selma K. Bartholomew,1
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,skipped,Zohran Kwame Mamdani,1
Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,skipped,skipped,318
Adrienne E. Adams,Andrew M. Cuomo,Selma K. Bartholomew,Andrew M. Cuomo,Whitney R. Tilson,1
Adrienne E. Adams,Andrew M. Cuomo,Selma K. Bartholomew,Brad Lander,Jessica Ramos,4
Adrienne E. Adams,Andrew M. Cuomo,Selma K. Bartholomew,Brad Lander,Paperboy Love Prince,1
Adrienne E. Adams,Andrew M. Cuomo,Selma K. Bartholomew,Brad Lander,Scott M. Stringer,3
Adrienne E. Adams,Andrew M. Cuomo,Selma K. Bartholomew,Brad Lander,Whitney R. Tilson,3
Adrienne E. Adams,Andrew M. Cuomo,Selma K. Bartholomew,Brad Lander,Zellnor Myrie,2
Adrienne E. Adams,Andrew M. Cuomo,Selma K. Bartholomew,Brad Lander,Zohran Kwame Mamdani,3
Adrienne E. Adams,Andrew M. Cuomo,Selma K. Bartholomew,Brad Lander,skipped,3
Adrienne E. Adams,Andrew M. Cuomo,Selma K. Bartholomew,Jessica Ramos,Brad Lander,2
Adrienne E. Adams,Andrew M. Cuomo,Selma K. Bartholomew,Jessica Ramos,Michael Blake,8
Adrienne E. Adams,Andrew M. Cuomo,Selma K. Bartholomew,Jessica Ramos,Paperboy Love Prince,2
Adrienne E. Adams,Andrew M. Cuomo,Selma K. Bartholomew,Jessica Ramos,Scott M. Stringer,2
