"Precinct","rank1","rank2","rank3"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Paul E. Johnson","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Paul E. Johnson","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Jacob Frey","skipped","Laverne Turner"
"MINNEAPOLIS W-7 P-09","skipped","skipped","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","AJ Awed","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Troy Benjegerdes","Mike Winter"
"MINNEAPOLIS W-7 P-09","Bob ""Again"" Carney Jr","Laverne Turner","skipped"
"MINNEAPOLIS W-7 P-09","Bob ""Again"" Carney Jr","Laverne Turner","skipped"
"MINNEAPOLIS W-7 P-09","Bob ""Again"" Carney Jr","Laverne Turner","skipped"
"MINNEAPOLIS W-7 P-09","Bob ""Again"" Carney Jr","Laverne Turner","skipped"
"MINNEAPOLIS W-7 P-09","Bob ""Again"" Carney Jr","Laverne Turner","skipped"
"MINNEAPOLIS W-7 P-09","Bob ""Again"" Carney Jr","Laverne Turner","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-7 P-09","Bob ""Again"" Carney Jr","Nate ""Honey Badger"" Atkins","Mark Globus"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Paul E. Johnson"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Paul E. Johnson"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Kate Knuth","Christopher W David"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Christopher W David","Clint Conner"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Troy Benjegerdes","Christopher W David"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Christopher W David","Clint Conner"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Christopher W David","Clint Conner"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Christopher W David","Clint Conner"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Christopher W David","Clint Conner"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Marcus Harcus","Laverne Turner"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Marcus Harcus","Kate Knuth","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Paul E. Johnson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Paul E. Johnson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Paul E. Johnson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Paul E. Johnson"
"MINNEAPOLIS W-7 P-09","Bob ""Again"" Carney Jr","skipped","skipped"
"MINNEAPOLIS W-7 P-09","Bob ""Again"" Carney Jr","skipped","skipped"
"MINNEAPOLIS W-7 P-09","Clint Conner","AJ Awed","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Clint Conner","AJ Awed","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Clint Conner","AJ Awed","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Clint Conner","AJ Awed","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Mark Globus","Clint Conner","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Mark Globus","Clint Conner","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Clint Conner","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Clint Conner","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","Clint Conner","skipped"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Clint Conner","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Marcus Harcus","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Marcus Harcus","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Marcus Harcus","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Marcus Harcus","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","Marcus Harcus","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Jacob Frey","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Jacob Frey","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Jacob Frey","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Jacob Frey","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Jacob Frey","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Jacob Frey","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Jacob Frey","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Jacob Frey","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Jacob Frey","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Kate Knuth","AJ Awed","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","AJ Awed","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","AJ Awed","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","AJ Awed","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Kate Knuth","AJ Awed","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Clint Conner","Mark Globus","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Clint Conner","Mark Globus","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Clint Conner","Mark Globus","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Clint Conner","Mark Globus","Jacob Frey"
"MINNEAPOLIS W-7 P-09","Clint Conner","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Clint Conner","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","Clint Conner","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-7 P-09","skipped","skipped","skipped"
"MINNEAPOLIS W-7 P-09","skipped","skipped","skipped"
"MINNEAPOLIS W-7 P-09","skipped","skipped","skipped"
"MINNEAPOLIS W-7 P-09","skipped","skipped","skipped"
"MINNEAPOLIS W-7 P-09","skipped","skipped","skipped"
"MINNEAPOLIS W-7 P-09","skipped","skipped","skipped"
"MINNEAPOLIS W-7 P-09","skipped","skipped","skipped"
"MINNEAPOLIS W-7 P-09","skipped","skipped","skipped"
"MINNEAPOLIS W-7 P-09","skipped","skipped","skipped"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Doug Nelson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Doug Nelson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Doug Nelson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Doug Nelson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Doug Nelson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Doug Nelson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Doug Nelson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Doug Nelson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Doug Nelson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Doug Nelson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Doug Nelson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Doug Nelson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Doug Nelson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Doug Nelson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Doug Nelson"
"MINNEAPOLIS W-7 P-09","Sheila Nezhad","Kate Knuth","Doug Nelson"
"MINNEAPOLIS W-7 P-09","Jacob Frey","writein","skipped"
"MINNEAPOLIS W-7 P-09","Jacob Frey","writein","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-7 P-09","Mark Globus","skipped","skipped"
"MINNEAPOLIS W-7 P-09","Mark Globus","skipped","skipped"
"MINNEAPOLIS W-7 P-09","Kate Knuth","skipped","skipped"
